,home with,business meeting with,gym/sport with,party with,outdoor with,school/office with,meetup with friends & family with,club or bar with,home without,business meeting without,gym/sport without,party without,outdoor without,school/office without,meetup with friends & family without,club or bar without
0,0.01904761904761902,0.19708029197080298,0.9999999999999998,-0.4270072992700731,0.6,-0.17333333333333314,-0.26277372262773724,-0.36363636363636354,0.9999999999999998,-0.36363636363636354,0.09854014598540149,0.9999999999999998,1.0,0.6569343065693432,0.7632653061224489,1.0
1,1.0,1.0,-0.3029197080291971,0.5784671532846715,0.5200489745944291,0.437956204379562,0.9999999999999998,1.0,-0.29333333333333333,-0.7333333333333333,0.9999999999999998,0.30666666666666653,0.5333333333333332,0.5199999999999998,-0.6666666666666666,-0.3029197080291971
2,1.0,1.0,0.9999999999999998,1.0,0.9999999999999998,-0.36363636363636354,0.5454545454545454,1.0,0.0,0.5333333333333332,-0.43999999999999995,-0.655109489051095,-0.29333333333333333,-0.36363636363636354,1.0,-0.9999999999999998
3,-0.43065693430656926,1.0,1.0,0.4761904761904762,-0.5687074829931974,1.0,1.0,1.0,0.8133333333333331,-0.29333333333333333,0.8133333333333331,0.5199999999999998,0.8285714285714285,0.44160583941605835,-0.126530612244898,-0.36363636363636354
4,-0.36363636363636354,0.45255474452554745,1.0,1.0,1.0,-0.36363636363636354,0.6569343065693432,0.4897959183673469,-0.43999999999999995,0.8133333333333331,0.9999999999999998,-0.4952380952380953,0.21350364963503649,1.0,-0.36363636363636354,0.7904761904761904
5,0.30666666666666653,0.45255474452554734,1.0,0.2802721088435374,0.18181818181818177,1.0,0.5269382391590014,0.9999999999999998,0.9999999999999998,-0.17333333333333314,-0.4270072992700731,0.21350364963503649,0.9999999999999998,-0.2095238095238095,-0.7333333333333333,-0.06666666666666674
6,-0.36363636363636354,1.0,1.0,0.9999999999999998,0.0,0.9999999999999998,-0.06666666666666674,-0.33333333333333315,0.5199999999999998,0.9999999999999998,0.5333333333333332,1.0,-0.17333333333333314,0.44160583941605835,0.9999999999999998,-0.4503401360544219
7,1.0,0.9999999999999998,0.6806569343065694,-0.9999999999999998,-0.007299270072992775,-0.1624087591240877,1.0,0.2,0.5288785243372143,0.9999999999999998,-0.354014598540146,0.0,0.5286195286195287,0.09854014598540149,0.5656934306569343,1.0
8,0.30666666666666653,0.9999999999999998,-0.17333333333333314,1.0,1.0,0.37142857142857144,0.5199999999999998,0.18181818181818177,0.11496350364963506,-0.14646464646464633,0.6806569343065694,-0.5183673469387756,-0.9999999999999998,0.6715328467153284,1.0,0.9999999999999998
9,-0.14963503649635043,0.30666666666666653,-0.06666666666666674,1.0,1.0,0.9999999999999998,1.0,0.5437956204379563,0.6897959183673469,0.9999999999999998,0.8175182481751825,-0.29333333333333333,0.2846715328467153,-0.8448905109489049,0.45170068027210886,0.7333333333333332
10,0.5784671532846715,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.18181818181818177,0.9999999999999998,0.9999999999999998,0.5333333333333332,0.11700680272108839,0.8722627737226277,0.9999999999999998,0.3156934306569343,0.6789115646258503,0.45255474452554745,-0.6666666666666666,0.2
11,0.354014598540146,-0.36363636363636354,0.9999999999999998,0.9999999999999998,-0.13468013468013473,0.9999999999999998,1.0,0.9999999999999998,0.5656934306569343,-0.36363636363636354,0.4285714285714286,-0.5931972789115649,0.9014598540145985,1.0,-0.43999999999999995,0.30666666666666653
12,1.0,0.0,0.9999999999999998,0.2,0.21350364963503649,0.9999999999999998,1.0,-0.06666666666666674,0.5333333333333332,-0.36363636363636354,-0.36363636363636354,0.9999999999999998,-0.2625850340136055,0.9014598540145985,-0.9999999999999998,0.8133333333333331
13,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.8133333333333331,0.8896189224704335,0.9999999999999998,-0.06666666666666674,0.5199999999999998,-0.29333333333333333,0.8133333333333331,0.7632653061224489,-0.06666666666666674,0.2,-0.43999999999999995,-0.6666666666666666
14,1.0,-0.11412891008556597,0.9999999999999998,0.2846715328467153,-0.43999999999999995,0.8133333333333331,0.9999999999999998,-0.43999999999999995,-0.7333333333333333,0.45255474452554745,-0.7333333333333333,0.6715328467153284,0.027372262773722643,0.9999999999999998,0.5199999999999998,0.5199999999999998
15,0.2,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,-0.4270072992700731,1.0,0.5255474452554745,0.8133333333333331,-0.4869911233547597,0.15693430656934299,-0.5729927007299271,-0.9999999999999998,,-0.29333333333333333
16,-0.29333333333333333,0.30666666666666653,1.0,0.5333333333333332,0.18181818181818177,0.9999999999999998,0.9401360544217686,0.30666666666666653,0.9014598540145985,0.18181818181818177,0.5437956204379563,-0.1624087591240877,1.0,0.2,,0.6965986394557824
17,-0.06666666666666674,0.9999999999999998,1.0,0.31972789115646266,0.2,-0.6666666666666666,1.0,0.9999999999999998,0.10583941605839411,0.5199999999999998,-0.33333333333333315,0.10583941605839411,-0.655109489051095,-0.9999999999999998,,0.2936945209672482
18,-0.48979591836734704,0.9999999999999998,1.0,0.8133333333333331,1.0,1.0,,-0.33333333333333315,-0.02737226277372263,1.0,-0.9999999999999998,0.45255474452554734,0.27007299270072993,0.014598540145985446,,-0.9999999999999998
19,0.9999999999999998,0.9999999999999998,0.15782312925170064,0.9999999999999998,0.5454545454545454,0.8722627737226277,,0.9999999999999998,1.0,0.7986394557823129,0.2,0.11496350364963506,1.0,-0.5413223140495869,,0.0
20,1.0,0.5255474452554745,0.3333333333333333,0.9999999999999998,0.9999999999999998,0.9999999999999998,,-0.6666666666666666,-0.29333333333333333,0.1833427194793819,0.18181818181818177,1.0,-0.36363636363636354,0.706764615855525,,0.6204081632653061
21,1.0,0.0,0.9999999999999998,1.0,0.5729927007299269,0.8133333333333331,,0.2,-0.36363636363636354,0.5656934306569343,0.7333333333333332,1.0,1.0,0.2,,0.5199999999999998
22,-0.5675182481751826,0.9999999999999998,0.9999999999999998,-0.6000000000000002,0.5333333333333332,0.9999999999999998,,0.2,-0.06666666666666674,0.18181818181818177,0.20072992700729925,0.5454545454545454,-0.30474452554744513,0.0,,
23,0.2,0.9999999999999998,0.9999999999999998,-0.9999999999999998,0.5333333333333332,0.9999999999999998,,0.9999999999999998,0.8133333333333331,0.9999999999999998,0.0,-0.06666666666666674,0.2,,,
24,0.9999999999999998,0.8133333333333331,0.19455782312925174,0.6715328467153284,0.9999999999999998,0.2,,0.9999999999999998,0.3284671532846716,0.9999999999999998,0.18181818181818177,0.2,1.0,,,
25,-0.007299270072992775,-0.02737226277372263,0.20072992700729925,0.9999999999999998,0.5333333333333332,1.0,,1.0,0.9999999999999998,0.5199999999999998,0.8133333333333331,1.0,0.9999999999999998,,,
26,-0.7333333333333333,1.0,0.7333333333333332,0.3156934306569343,0.5454545454545454,,,0.9999999999999998,1.0,0.9999999999999998,,-0.9999999999999998,0.16222834404652586,,,
27,0.8133333333333331,0.6806569343065694,-0.46350364963503665,-0.5109192165696764,1.0,,,1.0,-0.06666666666666674,0.5333333333333332,,-0.16734693877551024,0.44160583941605835,,,
28,1.0,1.0,-0.7333333333333333,0.9999999999999998,0.027210884353741555,,,0.9999999999999998,-0.03030303030303024,0.2,,-0.6666666666666666,0.7333333333333332,,,
29,1.0,-0.14963503649635043,0.36734693877551017,0.9999999999999998,0.9999999999999998,,,0.5918367346938775,0.3333333333333333,0.2256054880600166,,0.8133333333333331,0.8133333333333331,,,
30,0.27210884353741494,0.8175182481751825,0.0,-0.2737226277372263,0.5199999999999998,,,1.0,-0.36363636363636354,0.8285714285714285,,-0.17333333333333314,-0.06666666666666674,,,
31,0.7700729927007298,0.9999999999999998,,0.9999999999999998,1.0,,,0.7292517006802721,0.5333333333333332,1.0,,1.0,-0.9999999999999998,,,
32,0.9999999999999998,0.9999999999999998,,0.7700729927007298,0.45255474452554745,,,0.9999999999999998,-0.33333333333333315,-0.0857142857142857,,0.06802721088435368,0.5199999999999998,,,
33,1.0,0.9999999999999998,,-0.7523809523809524,0.9999999999999998,,,,0.5333333333333332,-0.33333333333333315,,0.09931972789115655,0.9999999999999998,,,
34,0.7551020408163265,0.7333333333333332,,0.9999999999999998,0.9999999999999998,,,,-0.29333333333333333,-0.9999999999999998,,0.354014598540146,-0.1047619047619048,,,
35,1.0,-0.36363636363636354,,0.9999999999999998,0.9999999999999998,,,,0.5333333333333332,0.5333333333333332,,-0.9999999999999998,0.3241974845128592,,,
36,-0.29333333333333333,-0.008447531443589215,,,0.9999999999999998,,,,0.5454545454545454,0.8133333333333331,,-0.43999999999999995,0.1948563919654591,,,
37,-0.33333333333333315,-0.5328467153284671,,,1.0,,,,1.0,-0.11313868613138695,,0.0,0.6806569343065694,,,
38,1.0,-0.11313868613138695,,,1.0,,,,0.33061224489795926,-0.33333333333333315,,-0.29333333333333333,0.6715328467153284,,,
39,1.0,0.9999999999999998,,,0.9999999999999998,,,,1.0,0.2,,-0.9999999999999998,0.2,,,
40,0.9999999999999998,1.0,,,0.5333333333333332,,,,0.33061224489795926,-0.06666666666666674,,-0.2737226277372263,0.0,,,
41,0.9999999999999998,0.417687074829932,,,-0.11313868613138695,,,,-0.6313868613138687,1.0,,0.9999999999999998,0.9999999999999998,,,
42,0.9999999999999998,0.9124579124579124,,,1.0,,,,-0.7333333333333333,-0.6313868613138687,,0.2,-0.43999999999999995,,,
