,home with,business meeting with,gym/sport with,party with,outdoor with,school/office with,meetup with friends & family with,club or bar with,home without,business meeting without,gym/sport without,party without,outdoor without,school/office without,meetup with friends & family without,club or bar without
0,0.44,0.5714285714285714,0.9999999999999999,0.30000000000000004,0.6363636363636364,0.4,0.14285714285714285,0.20000000000000004,1.0,0.3333333333333333,0.6,1.0,1.0,0.7,0.8,1.0
1,0.9999999999999999,0.9999999999999999,0.1600000000000001,0.7,0.6753246753246753,0.52,1.0,0.9999999999999999,0.33333333333333326,0.16666666666666657,1.0,0.5,0.6666666666666667,0.8333333333333335,0.16666666666666657,0.30000000000000004
2,0.9999999999999998,1.0,0.9999999999999999,1.0,1.0,0.20000000000000004,0.5238095238095238,0.9999999999999999,0.5,0.6666666666666667,0.33333333333333326,0.2,0.33333333333333326,0.3333333333333333,1.0,0.0
3,0.1600000000000001,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.8333333333333335,0.33333333333333326,0.8333333333333335,0.8333333333333335,0.8666666666666667,0.7,0.4666666666666667,0.3333333333333333
4,0.20000000000000004,0.7142857142857142,0.9999999999999998,1.0,1.0,0.20000000000000004,0.5714285714285714,0.76,0.33333333333333326,0.8333333333333335,1.0,0.2666666666666667,0.6,1.0,0.3333333333333333,0.8666666666666667
5,0.4,0.42857142857142855,0.9999999999999999,0.6666666666666666,0.5454545454545455,0.9999999999999999,0.7959183673469387,0.9999999999999999,1.0,0.5,0.30000000000000004,0.6,1.0,0.4,0.16666666666666657,0.5
6,0.20000000000000004,1.0,0.9999999999999998,1.0,0.3181818181818182,0.9999999999999999,0.2857142857142857,0.2,0.8333333333333335,1.0,0.6666666666666667,1.0,0.5,0.7,1.0,0.2666666666666667
7,0.9999999999999998,0.9999999999999999,0.76,0.0,0.3181818181818182,0.28,0.9999999999999999,0.6000000000000001,0.6666666666666666,1.0,0.30000000000000004,0.5,0.8571428571428572,0.6,0.7,1.0
8,0.4,1.0,0.4,1.0,1.0,0.44,0.7619047619047621,0.6,0.6,0.3333333333333333,0.8,0.2666666666666667,0.0,0.8999999999999999,1.0,1.0
9,0.4,0.2857142857142857,0.4,1.0,1.0,0.9999999999999999,1.0,0.76,0.7333333333333333,1.0,0.8999999999999999,0.33333333333333326,0.5,0.10000000000000003,0.6666666666666666,0.8333333333333335
10,0.6399999999999999,1.0,0.9999999999999999,1.0,0.5454545454545455,0.9999999999999999,1.0,0.6000000000000001,0.5333333333333333,0.8999999999999999,1.0,0.7,0.7333333333333333,0.8,0.16666666666666657,0.6666666666666667
11,0.6399999999999999,0.04761904761904756,0.9999999999999999,1.0,0.2857142857142857,0.9999999999999999,1.0,0.9999999999999999,0.7,0.3333333333333333,0.6,0.2,0.8999999999999999,1.0,0.33333333333333326,0.5
12,0.9999999999999999,0.2857142857142857,0.9999999999999999,0.6666666666666667,0.45454545454545453,0.9999999999999999,0.9999999999999999,0.4,0.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.4,0.8999999999999999,0.0,0.8333333333333335
13,0.9999999999999999,1.0,0.9999999999999999,1.0,0.7727272727272729,0.9142857142857141,1.0,0.4,0.8333333333333335,0.33333333333333326,0.8333333333333335,0.8,0.5,0.6666666666666667,0.33333333333333326,0.16666666666666657
14,0.9999999999999998,0.2857142857142857,0.9999999999999999,0.5,0.09090909090909083,0.8,1.0,0.2,0.16666666666666657,0.8,0.16666666666666657,0.8999999999999999,0.5,1.0,0.8333333333333335,0.8333333333333335
15,0.6000000000000001,1.0,0.9999999999999998,1.0,1.0,0.9999999999999999,0.0,0.9999999999999998,0.7,0.8333333333333335,0.3333333333333333,0.4,0.2,0.0,,0.33333333333333326
16,0.2,0.2857142857142857,0.9999999999999998,0.6666666666666667,0.5454545454545455,0.9999999999999999,0.9047619047619047,0.4,0.8999999999999999,0.6666666666666667,0.8,0.4,1.0,0.6666666666666667,,0.7333333333333333
17,0.4,1.0,0.9999999999999998,0.7333333333333333,0.5454545454545455,0.0,0.9999999999999999,0.9999999999999999,0.6,0.8333333333333335,0.33333333333333326,0.6,0.2,0.0,,0.6666666666666667
18,0.20000000000000007,1.0,0.9999999999999998,0.8333333333333335,1.0,0.9999999999999998,,0.2,0.5,1.0,0.0,0.6,0.7,0.6,,0.0
19,0.9999999999999999,1.0,0.52,1.0,0.5454545454545455,0.8799999999999999,,0.9999999999999999,1.0,0.8,0.6666666666666667,0.6,1.0,0.23809523809523808,,0.5
20,0.9999999999999998,0.5714285714285714,0.6000000000000001,1.0,1.0,0.9999999999999999,,0.0,0.33333333333333326,0.5714285714285714,0.6666666666666667,1.0,0.3333333333333333,0.7619047619047619,,0.7333333333333333
21,0.9999999999999998,0.2857142857142857,0.9999999999999999,1.0,0.7272727272727273,0.8,,0.6000000000000001,0.3333333333333333,0.7,0.8333333333333335,1.0,1.0,0.6666666666666667,,0.8333333333333335
22,0.04000000000000009,1.0,0.9999999999999999,0.2,0.5454545454545455,0.9999999999999999,,0.6000000000000001,0.5,0.6666666666666667,0.6,0.6666666666666667,0.4,0.5,,
23,0.6000000000000001,0.9999999999999999,0.9999999999999999,0.0,0.5454545454545455,0.9999999999999999,,0.9999999999999999,0.8333333333333335,1.0,0.5,0.5,0.6666666666666667,,,
24,0.9999999999999999,0.7619047619047621,0.52,0.8999999999999999,1.0,0.6000000000000001,,0.9999999999999999,0.6,1.0,0.6666666666666667,0.6666666666666667,1.0,,,
25,0.4,0.2857142857142857,0.52,1.0,0.5454545454545455,0.9999999999999999,,0.9999999999999998,1.0,0.8333333333333335,0.8333333333333335,1.0,1.0,,,
26,0.0,1.0,0.8,0.7,0.5454545454545455,,,0.9999999999999999,1.0,1.0,,0.0,0.6666666666666667,,,
27,0.8,0.7142857142857142,0.1600000000000001,0.25000000000000006,1.0,,,0.9999999999999998,0.5,0.6666666666666667,,0.4,0.7,,,
28,0.9999999999999999,0.9999999999999999,0.0,1.0,0.4545454545454546,,,0.9999999999999999,0.5714285714285714,0.6666666666666667,,0.16666666666666657,0.8333333333333335,,,
29,0.9999999999999998,0.2857142857142857,0.52,1.0,1.0,,,0.6799999999999999,0.7333333333333333,0.6008403361344538,,0.8333333333333335,0.8333333333333335,,,
30,0.6,0.8571428571428571,0.4,0.4,0.7727272727272729,,,0.9999999999999998,0.3333333333333333,0.8666666666666667,,0.5,0.5,,,
31,0.76,1.0,,1.0,1.0,,,0.76,0.6666666666666667,1.0,,1.0,0.0,,,
32,0.9999999999999999,1.0,,0.8,0.7272727272727273,,,0.9999999999999999,0.33333333333333326,0.4666666666666667,,0.5333333333333333,0.8333333333333335,,,
33,0.9999999999999998,1.0,,0.13333333333333336,1.0,,,,0.6666666666666667,0.33333333333333326,,0.4666666666666667,0.9999999999999999,,,
34,0.9199999999999998,0.7619047619047621,,1.0,1.0,,,,0.33333333333333326,0.0,,0.7,0.4666666666666667,,,
35,0.9999999999999999,0.04761904761904756,,1.0,1.0,,,,0.6666666666666667,0.6666666666666667,,0.0,0.6785714285714286,,,
36,0.2,0.3877551020408163,,,1.0,,,,0.6666666666666667,0.8333333333333335,,0.33333333333333326,0.6071428571428571,,,
37,0.2,0.0,,,1.0,,,,1.0,0.4,,0.5,0.8,,,
38,0.9999999999999998,0.14285714285714285,,,1.0,,,,0.5333333333333333,0.33333333333333326,,0.33333333333333326,0.8999999999999999,,,
39,0.9999999999999998,1.0,,,1.0,,,,1.0,0.6666666666666667,,0.0,0.6666666666666667,,,
40,0.9999999999999999,0.9999999999999999,,,0.5454545454545455,,,,0.5333333333333333,0.5,,0.4,0.5,,,
41,0.9999999999999999,0.4285714285714286,,,0.18181818181818182,,,,0.2,1.0,,1.0,1.0,,,
42,0.9999999999999999,0.8639455782312926,,,1.0,,,,0.16666666666666657,0.2,,0.6666666666666667,0.33333333333333326,,,
