,home with,business meeting with,gym/sport with,party with,outdoor with,school/office with,meetup with friends & family with,club or bar with,home without,business meeting without,gym/sport without,party without,outdoor without,school/office without,meetup with friends & family without,club or bar without
0,0.43406593406593397,0.47619047619047616,0.9999999999999998,0.2864963503649634,0.7450130095403297,0.29600000000000015,0.1150895140664962,0.18181818181818188,1.0,0.31818181818181823,0.5492700729927008,1.0,1.0,0.8284671532846717,0.8816326530612246,1.0
1,0.9999999999999999,1.0,0.24831555306007855,0.7892335766423357,0.6940468311595017,0.6627737226277373,0.9999999999999999,1.0,0.3533333333333333,0.1333333333333333,1.0,0.6533333333333333,0.7666666666666666,0.76,0.16666666666666663,0.3485401459854014
2,0.9999999999999999,1.0,0.9999999999999998,1.0,1.0,0.18181818181818188,0.6814694257149501,1.0,0.5,0.7666666666666666,0.27999999999999997,0.17244525547445244,0.3533333333333333,0.31818181818181823,1.0,0.0
3,0.1746209994385177,1.0,0.9999999999999999,0.7380952380952381,0.0,1.0,1.0,1.0,0.9066666666666667,0.3533333333333333,0.9066666666666667,0.76,0.9142857142857144,0.7208029197080292,0.436734693877551,0.31818181818181823
4,0.2132867132867133,0.6428571428571428,0.9999999999999999,1.0,1.0,0.18181818181818188,0.7595907928388748,0.6938775510204083,0.27999999999999997,0.9066666666666667,1.0,0.25238095238095226,0.6067518248175183,1.0,0.31818181818181823,0.8952380952380954
5,0.5999999999999999,0.6428571428571428,0.9999999999999999,0.6401360544217687,0.47843570133249236,1.0,0.6684938044234434,1.0,1.0,0.41333333333333344,0.2864963503649634,0.6067518248175183,1.0,0.3952380952380952,0.1333333333333333,0.4666666666666666
6,0.2132867132867133,1.0,0.9999999999999999,1.0,0.362532523850824,1.0,0.2525149190110827,0.2000000000000001,0.76,1.0,0.7666666666666666,1.0,0.41333333333333344,0.7208029197080292,1.0,0.274829931972789
7,0.9999999999999999,0.9999999999999998,0.8157636159460977,0.0,0.3578794765796621,0.30255474452554737,1.0,0.52,0.7644392621686071,1.0,0.322992700729927,0.5,0.7643097643097644,0.5492700729927008,0.7828467153284673,1.0
8,0.5999999999999999,0.9999999999999998,0.32307692307692315,1.0,1.0,0.6228571428571429,0.6636317135549871,0.509090909090909,0.5574817518248175,0.4267676767676768,0.8403284671532847,0.24081632653061213,0.0,0.8357664233576643,1.0,1.0
9,0.33674901740595165,0.5476825396825395,0.3846153846153845,1.0,1.0,1.0,1.0,0.7262773722627738,0.8448979591836735,1.0,0.9087591240875914,0.3533333333333333,0.6423357664233577,0.07755474452554745,0.7258503401360545,0.8666666666666667
10,0.7568079730488488,0.9999999999999998,0.9999999999999998,1.0,0.47843570133249236,1.0,0.9999999999999999,0.72,0.5585034013605442,0.9361313868613139,1.0,0.6578467153284672,0.8394557823129252,0.7262773722627738,0.16666666666666663,0.6000000000000001
11,0.6273161145423918,0.11038961038961037,0.9999999999999998,1.0,0.2766783183088474,1.0,1.0,1.0,0.7828467153284673,0.31818181818181823,0.7142857142857144,0.20340136054421748,0.9507299270072993,1.0,0.27999999999999997,0.6533333333333333
12,0.9999999999999999,0.34761904761904755,0.9999999999999998,0.6000000000000001,0.4986341565323087,1.0,1.0,0.36,0.7666666666666666,0.31818181818181823,0.31818181818181823,1.0,0.3687074829931972,0.9507299270072993,0.0,0.9066666666666667
13,0.9999999999999999,0.9999999999999998,0.9999999999999998,1.0,0.8810060711188205,0.9337713534822603,0.9999999999999999,0.36,0.76,0.3533333333333333,0.9066666666666667,0.8816326530612246,0.4666666666666666,0.6000000000000001,0.27999999999999997,0.16666666666666663
